@relation topic
@attribute feature_0 numeric
@attribute feature_1 numeric
@attribute feature_2 numeric
@attribute feature_3 numeric
@attribute feature_4 numeric
@attribute feature_5 numeric
@attribute feature_6 numeric
@attribute feature_7 numeric
@attribute feature_8 numeric
@attribute feature_9 numeric
@attribute feature_10 numeric
@attribute feature_11 numeric
@attribute feature_12 numeric
@attribute feature_13 numeric
@attribute feature_14 numeric
@attribute feature_15 numeric
@attribute feature_16 numeric
@attribute feature_17 numeric
@attribute feature_18 numeric
@attribute feature_19 numeric
@attribute 'class' {C20,C11,C22,C10,C21,C13,C02,C23,C01,C12,C04,C15,C14,C03,C06,C17,C16,C05,C08,C19,C07,C18,C09}

@data
0.025139664804469275,0.019553072625698324,0.013966480446927373,0.013966480446927373,0.09217877094972067,0.06983240223463687,0.025139664804469275,0.04189944134078212,0.22625698324022347,0.013966480446927373,0.09217877094972067,0.025139664804469275,0.013966480446927373,0.013966480446927373,0.013966480446927373,0.04189944134078212,0.1871508379888268,0.04189944134078212,0.013966480446927373,0.013966480446927373,C14
0.016826923076923076,0.021634615384615384,0.026442307692307692,0.01201923076923077,0.1466346153846154,0.021634615384615384,0.06009615384615385,0.19951923076923078,0.026442307692307692,0.026442307692307692,0.14182692307692307,0.026442307692307692,0.01201923076923077,0.01201923076923077,0.016826923076923076,0.06490384615384616,0.11298076923076923,0.021634615384615384,0.016826923076923076,0.016826923076923076,C14
0.059375,0.084375,0.040625,0.015625,0.021875,0.190625,0.028125,0.078125,0.190625,0.015625,0.021875,0.015625,0.015625,0.021875,0.103125,0.015625,0.021875,0.015625,0.028125,0.015625,C14
0.04112554112554113,0.015151515151515152,0.01948051948051948,0.023809523809523808,0.06277056277056277,0.015151515151515152,0.05411255411255411,0.049783549783549784,0.023809523809523808,0.4696969696969697,0.010822510822510822,0.010822510822510822,0.02813852813852814,0.023809523809523808,0.04112554112554113,0.049783549783549784,0.015151515151515152,0.015151515151515152,0.01948051948051948,0.010822510822510822,C14
0.025490196078431372,0.013725490196078431,0.052941176470588235,0.01764705882352941,0.4215686274509804,0.013725490196078431,0.01764705882352941,0.11176470588235295,0.00980392156862745,0.13137254901960785,0.00980392156862745,0.013725490196078431,0.021568627450980392,0.025490196078431372,0.013725490196078431,0.045098039215686274,0.013725490196078431,0.013725490196078431,0.013725490196078431,0.013725490196078431,C14
0.028795811518324606,0.013089005235602094,0.034031413612565446,0.01832460732984293,0.14921465968586387,0.013089005235602094,0.03926701570680628,0.08115183246073299,0.0968586387434555,0.24345549738219896,0.03926701570680628,0.01832460732984293,0.013089005235602094,0.013089005235602094,0.02356020942408377,0.013089005235602094,0.03926701570680628,0.06544502617801047,0.04450261780104712,0.013089005235602094,C14
0.034210526315789476,0.018421052631578946,0.02894736842105263,0.0868421052631579,0.013157894736842105,0.12368421052631579,0.11842105263157894,0.034210526315789476,0.018421052631578946,0.013157894736842105,0.013157894736842105,0.02368421052631579,0.1868421052631579,0.02894736842105263,0.02368421052631579,0.018421052631578946,0.018421052631578946,0.11842105263157894,0.04473684210526316,0.034210526315789476,C15
0.034574468085106384,0.013297872340425532,0.023936170212765957,0.2632978723404255,0.02925531914893617,0.018617021276595744,0.02925531914893617,0.22606382978723405,0.018617021276595744,0.013297872340425532,0.018617021276595744,0.013297872340425532,0.125,0.023936170212765957,0.023936170212765957,0.04521276595744681,0.018617021276595744,0.023936170212765957,0.013297872340425532,0.023936170212765957,C15
0.04375,0.03125,0.04375,0.04375,0.03125,0.03125,0.04375,0.03125,0.04375,0.03125,0.05625,0.04375,0.08125,0.04375,0.03125,0.19375,0.04375,0.04375,0.05625,0.03125,C15
0.08278145695364239,0.04304635761589404,0.029801324503311258,0.03642384105960265,0.029801324503311258,0.016556291390728478,0.04966887417218543,0.08940397350993377,0.06291390728476821,0.016556291390728478,0.06291390728476821,0.016556291390728478,0.1291390728476821,0.06291390728476821,0.03642384105960265,0.06291390728476821,0.10927152317880795,0.023178807947019868,0.016556291390728478,0.023178807947019868,C15
0.015822784810126583,0.022151898734177215,0.028481012658227847,0.07278481012658228,0.015822784810126583,0.05379746835443038,0.06645569620253164,0.03481012658227848,0.05379746835443038,0.022151898734177215,0.028481012658227847,0.015822784810126583,0.1550632911392405,0.03481012658227848,0.022151898734177215,0.12974683544303797,0.0981012658227848,0.028481012658227847,0.05379746835443038,0.04746835443037975,C15
0.10869565217391304,0.021739130434782608,0.021739130434782608,0.034161490683229816,0.040372670807453416,0.09627329192546584,0.027950310559006212,0.015527950310559006,0.034161490683229816,0.015527950310559006,0.13354037267080746,0.021739130434782608,0.08385093167701864,0.027950310559006212,0.021739130434782608,0.027950310559006212,0.2080745341614907,0.027950310559006212,0.015527950310559006,0.015527950310559006,C15
0.019230769230769232,0.026923076923076925,0.057692307692307696,0.019230769230769232,0.06538461538461539,0.04230769230769231,0.04230769230769231,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.15,0.026923076923076925,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.026923076923076925,0.22692307692307692,0.11153846153846154,0.026923076923076925,0.04230769230769231,C14
0.01838235294117647,0.025735294117647058,0.025735294117647058,0.01838235294117647,0.04044117647058824,0.025735294117647058,0.03308823529411765,0.08455882352941177,0.01838235294117647,0.09926470588235294,0.26838235294117646,0.03308823529411765,0.01838235294117647,0.04044117647058824,0.09191176470588236,0.025735294117647058,0.01838235294117647,0.01838235294117647,0.06985294117647059,0.025735294117647058,C14
0.024305555555555556,0.1076388888888889,0.017361111111111112,0.06597222222222222,0.03819444444444445,0.024305555555555556,0.017361111111111112,0.1076388888888889,0.052083333333333336,0.03819444444444445,0.024305555555555556,0.024305555555555556,0.14930555555555555,0.059027777777777776,0.1284722222222222,0.017361111111111112,0.017361111111111112,0.03125,0.03125,0.024305555555555556,C15
0.05688622754491018,0.014970059880239521,0.014970059880239521,0.020958083832335328,0.11077844311377245,0.08083832335329341,0.014970059880239521,0.014970059880239521,0.18862275449101795,0.020958083832335328,0.11077844311377245,0.020958083832335328,0.020958083832335328,0.014970059880239521,0.020958083832335328,0.05089820359281437,0.16467065868263472,0.014970059880239521,0.02694610778443114,0.014970059880239521,C14
0.039285714285714285,0.10357142857142858,0.025,0.03214285714285714,0.025,0.025,0.05357142857142857,0.11071428571428571,0.017857142857142856,0.017857142857142856,0.039285714285714285,0.03214285714285714,0.060714285714285714,0.06785714285714285,0.017857142857142856,0.18214285714285713,0.08214285714285714,0.017857142857142856,0.025,0.025,C15
0.025510204081632654,0.05612244897959184,0.03571428571428571,0.04591836734693878,0.025510204081632654,0.025510204081632654,0.1377551020408163,0.07653061224489796,0.025510204081632654,0.04591836734693878,0.17857142857142858,0.025510204081632654,0.025510204081632654,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.0663265306122449,0.025510204081632654,0.03571428571428571,0.03571428571428571,C15
0.02147239263803681,0.07668711656441718,0.06441717791411043,0.1687116564417178,0.027607361963190184,0.07668711656441718,0.05214723926380368,0.05214723926380368,0.03374233128834356,0.03374233128834356,0.02147239263803681,0.03987730061349693,0.03374233128834356,0.03987730061349693,0.1441717791411043,0.02147239263803681,0.02147239263803681,0.03987730061349693,0.015337423312883436,0.015337423312883436,C15
0.020348837209302327,0.08430232558139535,0.09011627906976744,0.09011627906976744,0.0377906976744186,0.020348837209302327,0.0436046511627907,0.09593023255813954,0.020348837209302327,0.04941860465116279,0.014534883720930232,0.03197674418604651,0.17151162790697674,0.055232558139534885,0.020348837209302327,0.04941860465116279,0.014534883720930232,0.0377906976744186,0.03197674418604651,0.020348837209302327,C15
0.028350515463917526,0.01288659793814433,0.01288659793814433,0.14690721649484537,0.023195876288659795,0.04896907216494845,0.03350515463917526,0.11597938144329897,0.01288659793814433,0.01804123711340206,0.01288659793814433,0.01804123711340206,0.20876288659793815,0.08505154639175258,0.023195876288659795,0.07474226804123711,0.01288659793814433,0.07474226804123711,0.01288659793814433,0.023195876288659795,C15
0.017361111111111112,0.06597222222222222,0.017361111111111112,0.024305555555555556,0.024305555555555556,0.04513888888888889,0.017361111111111112,0.059027777777777776,0.024305555555555556,0.0798611111111111,0.017361111111111112,0.03819444444444445,0.3020833333333333,0.03819444444444445,0.03819444444444445,0.024305555555555556,0.017361111111111112,0.1076388888888889,0.017361111111111112,0.024305555555555556,C15
0.03308823529411765,0.07720588235294118,0.01838235294117647,0.03308823529411765,0.03308823529411765,0.04044117647058824,0.01838235294117647,0.04779411764705882,0.04044117647058824,0.025735294117647058,0.05514705882352941,0.03308823529411765,0.24632352941176472,0.04044117647058824,0.06985294117647059,0.06985294117647059,0.025735294117647058,0.03308823529411765,0.03308823529411765,0.025735294117647058,C15
0.040145985401459854,0.09124087591240876,0.025547445255474453,0.025547445255474453,0.14233576642335766,0.01824817518248175,0.032846715328467155,0.032846715328467155,0.040145985401459854,0.01824817518248175,0.032846715328467155,0.01824817518248175,0.040145985401459854,0.15693430656934307,0.11313868613138686,0.025547445255474453,0.040145985401459854,0.032846715328467155,0.025547445255474453,0.04744525547445255,C15
0.033582089552238806,0.06343283582089553,0.041044776119402986,0.018656716417910446,0.041044776119402986,0.018656716417910446,0.09328358208955224,0.08582089552238806,0.018656716417910446,0.033582089552238806,0.033582089552238806,0.10820895522388059,0.026119402985074626,0.06343283582089553,0.026119402985074626,0.10074626865671642,0.10074626865671642,0.026119402985074626,0.041044776119402986,0.026119402985074626,C15
0.03333333333333333,0.03333333333333333,0.025925925925925925,0.05555555555555555,0.018518518518518517,0.018518518518518517,0.040740740740740744,0.025925925925925925,0.03333333333333333,0.03333333333333333,0.018518518518518517,0.17407407407407408,0.09259259259259259,0.08518518518518518,0.018518518518518517,0.15925925925925927,0.018518518518518517,0.07037037037037037,0.018518518518518517,0.025925925925925925,C15
0.04455445544554455,0.034653465346534656,0.034653465346534656,0.024752475247524754,0.04455445544554455,0.034653465346534656,0.04455445544554455,0.06435643564356436,0.07425742574257425,0.08415841584158416,0.034653465346534656,0.024752475247524754,0.024752475247524754,0.024752475247524754,0.024752475247524754,0.15346534653465346,0.14356435643564355,0.024752475247524754,0.024752475247524754,0.034653465346534656,C15
0.02956989247311828,0.013440860215053764,0.02956989247311828,0.19623655913978494,0.03494623655913978,0.01881720430107527,0.024193548387096774,0.03494623655913978,0.02956989247311828,0.01881720430107527,0.013440860215053764,0.0456989247311828,0.03494623655913978,0.09408602150537634,0.013440860215053764,0.2661290322580645,0.024193548387096774,0.04032258064516129,0.013440860215053764,0.024193548387096774,C15
0.021875,0.034375,0.040625,0.021875,0.015625,0.040625,0.046875,0.109375,0.028125,0.065625,0.028125,0.034375,0.259375,0.040625,0.040625,0.071875,0.021875,0.046875,0.015625,0.015625,C15
0.06589147286821706,0.01937984496124031,0.027131782945736434,0.04263565891472868,0.03488372093023256,0.09689922480620156,0.01937984496124031,0.08139534883720931,0.03488372093023256,0.01937984496124031,0.027131782945736434,0.027131782945736434,0.3062015503875969,0.03488372093023256,0.027131782945736434,0.050387596899224806,0.01937984496124031,0.01937984496124031,0.01937984496124031,0.027131782945736434,C15
0.050387596899224806,0.04263565891472868,0.03488372093023256,0.03488372093023256,0.01937984496124031,0.2364341085271318,0.027131782945736434,0.07364341085271318,0.027131782945736434,0.01937984496124031,0.027131782945736434,0.01937984496124031,0.03488372093023256,0.01937984496124031,0.050387596899224806,0.050387596899224806,0.01937984496124031,0.12015503875968993,0.07364341085271318,0.01937984496124031,C15
0.061170212765957445,0.23138297872340424,0.05053191489361702,0.013297872340425532,0.034574468085106384,0.05053191489361702,0.013297872340425532,0.1622340425531915,0.1196808510638298,0.02925531914893617,0.013297872340425532,0.023936170212765957,0.02925531914893617,0.023936170212765957,0.02925531914893617,0.018617021276595744,0.023936170212765957,0.034574468085106384,0.023936170212765957,0.013297872340425532,C15
0.03763440860215054,0.026881720430107527,0.03763440860215054,0.026881720430107527,0.05913978494623656,0.03763440860215054,0.15591397849462366,0.026881720430107527,0.0913978494623656,0.05913978494623656,0.05913978494623656,0.026881720430107527,0.026881720430107527,0.026881720430107527,0.04838709677419355,0.03763440860215054,0.03763440860215054,0.10215053763440861,0.026881720430107527,0.04838709677419355,C15
0.038922155688622756,0.014970059880239521,0.02694610778443114,0.0688622754491018,0.27245508982035926,0.03293413173652695,0.014970059880239521,0.02694610778443114,0.038922155688622756,0.04491017964071856,0.05089820359281437,0.014970059880239521,0.04491017964071856,0.04491017964071856,0.020958083832335328,0.014970059880239521,0.08682634730538923,0.05089820359281437,0.0688622754491018,0.020958083832335328,C15
0.02464788732394366,0.05985915492957746,0.0528169014084507,0.0528169014084507,0.12323943661971831,0.03873239436619718,0.03169014084507042,0.045774647887323945,0.08098591549295775,0.017605633802816902,0.017605633802816902,0.017605633802816902,0.045774647887323945,0.02464788732394366,0.045774647887323945,0.03169014084507042,0.03169014084507042,0.02464788732394366,0.20774647887323944,0.02464788732394366,C15
0.03804347826086957,0.03804347826086957,0.02717391304347826,0.02717391304347826,0.03804347826086957,0.04891304347826087,0.04891304347826087,0.04891304347826087,0.02717391304347826,0.02717391304347826,0.04891304347826087,0.03804347826086957,0.125,0.03804347826086957,0.02717391304347826,0.21195652173913043,0.03804347826086957,0.02717391304347826,0.03804347826086957,0.03804347826086957,C15
0.02066115702479339,0.02066115702479339,0.028925619834710745,0.02066115702479339,0.02066115702479339,0.02066115702479339,0.07024793388429752,0.09504132231404959,0.028925619834710745,0.02066115702479339,0.028925619834710745,0.02066115702479339,0.16115702479338842,0.045454545454545456,0.045454545454545456,0.05371900826446281,0.02066115702479339,0.2024793388429752,0.028925619834710745,0.045454545454545456,C15
0.11083743842364532,0.017241379310344827,0.022167487684729065,0.017241379310344827,0.03694581280788178,0.027093596059113302,0.017241379310344827,0.1206896551724138,0.04187192118226601,0.017241379310344827,0.012315270935960592,0.017241379310344827,0.312807881773399,0.017241379310344827,0.012315270935960592,0.05665024630541872,0.03201970443349754,0.05665024630541872,0.022167487684729065,0.03201970443349754,C15
0.05067567567567568,0.02364864864864865,0.09121621621621621,0.016891891891891893,0.09797297297297297,0.23310810810810811,0.016891891891891893,0.037162162162162164,0.0777027027027027,0.016891891891891893,0.016891891891891893,0.016891891891891893,0.05067567567567568,0.02364864864864865,0.07094594594594594,0.016891891891891893,0.06418918918918919,0.037162162162162164,0.02364864864864865,0.016891891891891893,C15
0.017482517482517484,0.05244755244755245,0.03146853146853147,0.017482517482517484,0.038461538461538464,0.038461538461538464,0.024475524475524476,0.038461538461538464,0.06643356643356643,0.024475524475524476,0.024475524475524476,0.017482517482517484,0.19230769230769232,0.05944055944055944,0.10839160839160839,0.03146853146853147,0.017482517482517484,0.11538461538461539,0.03146853146853147,0.05244755244755245,C15
0.044642857142857144,0.020833333333333332,0.03869047619047619,0.29464285714285715,0.026785714285714284,0.03273809523809524,0.05654761904761905,0.01488095238095238,0.020833333333333332,0.020833333333333332,0.026785714285714284,0.020833333333333332,0.18154761904761904,0.050595238095238096,0.01488095238095238,0.026785714285714284,0.026785714285714284,0.03273809523809524,0.01488095238095238,0.03273809523809524,C15
0.010869565217391304,0.010869565217391304,0.02391304347826087,0.1108695652173913,0.02391304347826087,0.041304347826086954,0.03260869565217391,0.02826086956521739,0.04565217391304348,0.041304347826086954,0.010869565217391304,0.02391304347826087,0.03260869565217391,0.40652173913043477,0.058695652173913045,0.03695652173913044,0.010869565217391304,0.010869565217391304,0.01956521739130435,0.01956521739130435,C15
0.020588235294117647,0.026470588235294117,0.014705882352941176,0.2323529411764706,0.020588235294117647,0.020588235294117647,0.03823529411764706,0.026470588235294117,0.03235294117647059,0.05,0.03823529411764706,0.020588235294117647,0.07941176470588235,0.19705882352941176,0.03235294117647059,0.07941176470588235,0.020588235294117647,0.014705882352941176,0.020588235294117647,0.014705882352941176,C15
0.017857142857142856,0.05357142857142857,0.06785714285714285,0.039285714285714285,0.03214285714285714,0.13214285714285715,0.04642857142857143,0.03214285714285714,0.025,0.017857142857142856,0.125,0.017857142857142856,0.039285714285714285,0.039285714285714285,0.017857142857142856,0.125,0.08214285714285714,0.04642857142857143,0.025,0.017857142857142856,C15
0.02669902912621359,0.012135922330097087,0.021844660194174758,0.2354368932038835,0.01699029126213592,0.012135922330097087,0.012135922330097087,0.021844660194174758,0.021844660194174758,0.01699029126213592,0.02669902912621359,0.012135922330097087,0.02669902912621359,0.16747572815533981,0.012135922330097087,0.24029126213592233,0.012135922330097087,0.02669902912621359,0.03155339805825243,0.04611650485436893,C15
0.04782608695652174,0.030434782608695653,0.0391304347826087,0.030434782608695653,0.021739130434782608,0.030434782608695653,0.08260869565217391,0.0391304347826087,0.030434782608695653,0.030434782608695653,0.13478260869565217,0.030434782608695653,0.04782608695652174,0.05652173913043478,0.030434782608695653,0.07391304347826087,0.030434782608695653,0.1,0.07391304347826087,0.0391304347826087,C15
0.03211009174311927,0.03211009174311927,0.04128440366972477,0.0963302752293578,0.022935779816513763,0.022935779816513763,0.04128440366972477,0.05963302752293578,0.03211009174311927,0.03211009174311927,0.022935779816513763,0.0871559633027523,0.022935779816513763,0.22477064220183487,0.022935779816513763,0.05045871559633028,0.03211009174311927,0.05963302752293578,0.03211009174311927,0.03211009174311927,C15
0.02631578947368421,0.06842105263157895,0.04736842105263158,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.06842105263157895,0.04736842105263158,0.03684210526315789,0.04736842105263158,0.03684210526315789,0.06842105263157895,0.02631578947368421,0.1,0.11052631578947368,0.08947368421052632,0.02631578947368421,0.02631578947368421,0.03684210526315789,0.05789473684210526,C15
0.01871657754010695,0.08823529411764706,0.05080213903743316,0.040106951871657755,0.034759358288770054,0.232620320855615,0.06149732620320856,0.05614973262032086,0.05614973262032086,0.013368983957219251,0.02406417112299465,0.013368983957219251,0.05614973262032086,0.029411764705882353,0.034759358288770054,0.02406417112299465,0.045454545454545456,0.09358288770053476,0.013368983957219251,0.013368983957219251,C15
0.01991150442477876,0.011061946902654867,0.028761061946902654,0.29867256637168144,0.011061946902654867,0.01991150442477876,0.011061946902654867,0.0420353982300885,0.011061946902654867,0.011061946902654867,0.011061946902654867,0.17035398230088494,0.06858407079646017,0.14823008849557523,0.015486725663716814,0.06858407079646017,0.011061946902654867,0.01991150442477876,0.011061946902654867,0.011061946902654867,C15
0.04375,0.03125,0.03125,0.03125,0.04375,0.03125,0.03125,0.04375,0.06875,0.03125,0.03125,0.08125,0.03125,0.04375,0.03125,0.09375,0.11875,0.04375,0.06875,0.06875,C15
0.0423728813559322,0.014124293785310734,0.03672316384180791,0.01977401129943503,0.05367231638418079,0.06497175141242938,0.01977401129943503,0.025423728813559324,0.16666666666666666,0.014124293785310734,0.031073446327683617,0.01977401129943503,0.014124293785310734,0.2796610169491525,0.05367231638418079,0.0423728813559322,0.03672316384180791,0.01977401129943503,0.014124293785310734,0.031073446327683617,C15
0.021341463414634148,0.01524390243902439,0.01524390243902439,0.11890243902439024,0.039634146341463415,0.01524390243902439,0.07621951219512195,0.021341463414634148,0.07621951219512195,0.021341463414634148,0.03353658536585366,0.03353658536585366,0.09451219512195122,0.10670731707317073,0.04573170731707317,0.11280487804878049,0.03353658536585366,0.07621951219512195,0.01524390243902439,0.027439024390243903,C15
0.03676470588235294,0.0661764705882353,0.03676470588235294,0.03676470588235294,0.03676470588235294,0.03676470588235294,0.03676470588235294,0.08088235294117647,0.03676470588235294,0.03676470588235294,0.03676470588235294,0.03676470588235294,0.125,0.03676470588235294,0.09558823529411764,0.08088235294117647,0.03676470588235294,0.03676470588235294,0.03676470588235294,0.03676470588235294,C15
0.04857142857142857,0.025714285714285714,0.025714285714285714,0.04285714285714286,0.07142857142857142,0.06,0.02,0.014285714285714285,0.16285714285714287,0.014285714285714285,0.03142857142857143,0.014285714285714285,0.014285714285714285,0.2885714285714286,0.03142857142857143,0.054285714285714284,0.025714285714285714,0.02,0.014285714285714285,0.02,C15
0.02336448598130841,0.03271028037383177,0.06074766355140187,0.06074766355140187,0.03271028037383177,0.06074766355140187,0.06074766355140187,0.08878504672897196,0.02336448598130841,0.03271028037383177,0.06074766355140187,0.08878504672897196,0.07009345794392523,0.08878504672897196,0.02336448598130841,0.03271028037383177,0.02336448598130841,0.02336448598130841,0.03271028037383177,0.0794392523364486,C15
0.0576036866359447,0.2695852534562212,0.016129032258064516,0.029953917050691243,0.020737327188940093,0.0576036866359447,0.04377880184331797,0.14516129032258066,0.02534562211981567,0.020737327188940093,0.052995391705069124,0.01152073732718894,0.02534562211981567,0.016129032258064516,0.0576036866359447,0.07142857142857142,0.02534562211981567,0.020737327188940093,0.01152073732718894,0.020737327188940093,C15
0.02358490566037736,0.02358490566037736,0.05188679245283019,0.02358490566037736,0.06132075471698113,0.06132075471698113,0.02358490566037736,0.06132075471698113,0.25943396226415094,0.0330188679245283,0.0330188679245283,0.0330188679245283,0.04245283018867924,0.02358490566037736,0.02358490566037736,0.02358490566037736,0.1179245283018868,0.02358490566037736,0.0330188679245283,0.02358490566037736,C15
0.021551724137931036,0.04741379310344827,0.03879310344827586,0.05603448275862069,0.021551724137931036,0.03017241379310345,0.06465517241379311,0.09051724137931035,0.03017241379310345,0.021551724137931036,0.11637931034482758,0.03017241379310345,0.03879310344827586,0.08189655172413793,0.03017241379310345,0.07327586206896551,0.10775862068965517,0.03879310344827586,0.03017241379310345,0.03017241379310345,C15
0.025280898876404494,0.025280898876404494,0.08146067415730338,0.14325842696629212,0.025280898876404494,0.03651685393258427,0.03651685393258427,0.042134831460674156,0.03089887640449438,0.014044943820224719,0.014044943820224719,0.025280898876404494,0.22752808988764045,0.05337078651685393,0.06460674157303371,0.03651685393258427,0.03089887640449438,0.03651685393258427,0.025280898876404494,0.025280898876404494,C15
0.07297297297297298,0.03513513513513514,0.051351351351351354,0.01891891891891892,0.02972972972972973,0.1810810810810811,0.051351351351351354,0.07837837837837838,0.04594594594594595,0.013513513513513514,0.01891891891891892,0.062162162162162166,0.02972972972972973,0.04594594594594595,0.013513513513513514,0.11621621621621622,0.024324324324324326,0.051351351351351354,0.04594594594594595,0.013513513513513514,C15
0.17783505154639176,0.01804123711340206,0.028350515463917526,0.06958762886597938,0.023195876288659795,0.05412371134020619,0.01804123711340206,0.1056701030927835,0.03350515463917526,0.01288659793814433,0.028350515463917526,0.01804123711340206,0.03350515463917526,0.03865979381443299,0.01804123711340206,0.04381443298969072,0.18298969072164947,0.05412371134020619,0.028350515463917526,0.01288659793814433,C15
0.055970149253731345,0.018656716417910446,0.033582089552238806,0.048507462686567165,0.018656716417910446,0.041044776119402986,0.041044776119402986,0.033582089552238806,0.048507462686567165,0.026119402985074626,0.10820895522388059,0.018656716417910446,0.026119402985074626,0.018656716417910446,0.048507462686567165,0.026119402985074626,0.2126865671641791,0.055970149253731345,0.10074626865671642,0.018656716417910446,C16
0.03494623655913978,0.024193548387096774,0.0456989247311828,0.01881720430107527,0.31451612903225806,0.03494623655913978,0.013440860215053764,0.01881720430107527,0.07795698924731183,0.12634408602150538,0.013440860215053764,0.01881720430107527,0.03494623655913978,0.024193548387096774,0.013440860215053764,0.01881720430107527,0.04032258064516129,0.03494623655913978,0.06182795698924731,0.02956989247311828,C16
0.14527027027027026,0.04391891891891892,0.06418918918918919,0.05067567567567568,0.037162162162162164,0.016891891891891893,0.037162162162162164,0.09121621621621621,0.030405405405405407,0.06418918918918919,0.016891891891891893,0.030405405405405407,0.037162162162162164,0.07094594594594594,0.016891891891891893,0.030405405405405407,0.11148648648648649,0.016891891891891893,0.06418918918918919,0.02364864864864865,C16
0.016233766233766232,0.016233766233766232,0.016233766233766232,0.02922077922077922,0.048701298701298704,0.02922077922077922,0.06818181818181818,0.12012987012987013,0.04220779220779221,0.16558441558441558,0.03571428571428571,0.022727272727272728,0.016233766233766232,0.02922077922077922,0.022727272727272728,0.04220779220779221,0.04220779220779221,0.09415584415584416,0.022727272727272728,0.12012987012987013,C16
0.017361111111111112,0.052083333333333336,0.024305555555555556,0.024305555555555556,0.0798611111111111,0.017361111111111112,0.03125,0.1840277777777778,0.03819444444444445,0.059027777777777776,0.03819444444444445,0.04513888888888889,0.024305555555555556,0.03125,0.017361111111111112,0.10069444444444445,0.08680555555555555,0.024305555555555556,0.017361111111111112,0.08680555555555555,C16
0.016355140186915886,0.011682242990654205,0.016355140186915886,0.011682242990654205,0.04906542056074766,0.016355140186915886,0.02102803738317757,0.28738317757009346,0.04439252336448598,0.17523364485981308,0.011682242990654205,0.02102803738317757,0.011682242990654205,0.016355140186915886,0.02102803738317757,0.02102803738317757,0.08177570093457943,0.011682242990654205,0.02570093457943925,0.12850467289719625,C16
0.014044943820224719,0.025280898876404494,0.025280898876404494,0.014044943820224719,0.06460674157303371,0.014044943820224719,0.09831460674157304,0.05898876404494382,0.06460674157303371,0.12078651685393259,0.05898876404494382,0.08707865168539326,0.019662921348314606,0.019662921348314606,0.03651685393258427,0.025280898876404494,0.08146067415730338,0.025280898876404494,0.025280898876404494,0.12078651685393259,C16
0.056666666666666664,0.023333333333333334,0.11,0.03,0.043333333333333335,0.03,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.056666666666666664,0.023333333333333334,0.03,0.03,0.10333333333333333,0.21,0.05,0.016666666666666666,0.05,0.07,0.016666666666666666,C16
0.040697674418604654,0.0872093023255814,0.040697674418604654,0.11046511627906977,0.029069767441860465,0.040697674418604654,0.06395348837209303,0.029069767441860465,0.029069767441860465,0.029069767441860465,0.029069767441860465,0.040697674418604654,0.0872093023255814,0.09883720930232558,0.040697674418604654,0.05232558139534884,0.05232558139534884,0.029069767441860465,0.040697674418604654,0.029069767441860465,C15
0.023148148148148147,0.023148148148148147,0.023148148148148147,0.2175925925925926,0.023148148148148147,0.023148148148148147,0.041666666666666664,0.032407407407407406,0.023148148148148147,0.06944444444444445,0.023148148148148147,0.032407407407407406,0.023148148148148147,0.041666666666666664,0.023148148148148147,0.20833333333333334,0.032407407407407406,0.032407407407407406,0.041666666666666664,0.041666666666666664,C16
0.03214285714285714,0.025,0.025,0.039285714285714285,0.03214285714285714,0.017857142857142856,0.017857142857142856,0.060714285714285714,0.060714285714285714,0.017857142857142856,0.03214285714285714,0.017857142857142856,0.017857142857142856,0.017857142857142856,0.025,0.08928571428571429,0.08928571428571429,0.29642857142857143,0.06785714285714285,0.017857142857142856,C16
0.04922279792746114,0.03367875647668394,0.038860103626943004,0.012953367875647668,0.06994818652849741,0.018134715025906734,0.018134715025906734,0.25129533678756477,0.054404145077720206,0.12694300518134716,0.038860103626943004,0.012953367875647668,0.012953367875647668,0.012953367875647668,0.023316062176165803,0.023316062176165803,0.04922279792746114,0.012953367875647668,0.023316062176165803,0.11658031088082901,C16
0.016778523489932886,0.03691275167785235,0.016778523489932886,0.016778523489932886,0.05704697986577181,0.016778523489932886,0.02348993288590604,0.13087248322147652,0.06375838926174497,0.1644295302013423,0.016778523489932886,0.03691275167785235,0.02348993288590604,0.02348993288590604,0.016778523489932886,0.09060402684563758,0.0436241610738255,0.016778523489932886,0.03691275167785235,0.15100671140939598,C16
0.02336448598130841,0.0514018691588785,0.04205607476635514,0.02336448598130841,0.02336448598130841,0.02336448598130841,0.11682242990654206,0.03271028037383177,0.04205607476635514,0.02336448598130841,0.1542056074766355,0.02336448598130841,0.06074766355140187,0.03271028037383177,0.03271028037383177,0.07009345794392523,0.13551401869158877,0.03271028037383177,0.02336448598130841,0.03271028037383177,C16
0.027472527472527472,0.027472527472527472,0.027472527472527472,0.038461538461538464,0.027472527472527472,0.027472527472527472,0.2032967032967033,0.027472527472527472,0.027472527472527472,0.027472527472527472,0.027472527472527472,0.04945054945054945,0.027472527472527472,0.027472527472527472,0.027472527472527472,0.14835164835164835,0.1043956043956044,0.04945054945054945,0.038461538461538464,0.038461538461538464,C16
